game_title,platform,avg_price_usd,price_record_count
beholder complete edition,PS,2.24,2
gods will fall,PS,2.24,2
kona,PS,2.24,2
bleak dystopia,PS,2.24,4
deadlight director's cut,PS,2.24,2
far: lone sails,PS,2.24,2
salamander county public television,PS,2.25,47
arcade archives the tower of druaga,PS,2.25,47
no straight roads,PS,2.26,47
fishing blast,PS,2.3,45
hirilun,PS,2.32,47
lost eidolons,PS,2.32,47
metal slug tactics,PS,2.33,48
gravitar: recharged,PS,2.33,47
"ready, steady, ship!",PS,2.34,47
pankapu,PS,2.39,2
infantry attack,PS,2.39,2
perry pig jump,PS,2.39,2
my bakery empire,PS,2.39,2
action supercross,PS,2.39,2
the fine art of murder,PS,2.39,2
river pirates,PS,2.39,2
final frog,PS,2.39,2
tankorama,PS,2.39,2
strong buy strong sell,PS,2.43,48
football striker 2024,PS,2.47,92
dungeon munchies,PS,2.48,47
mastercube,PS,2.49,2
total recoil,PS,2.49,2
garbage pail kids: mad mike and the quest for stale gum,PS,2.49,2
quiz thiz germany: gold edition,PS,2.49,2
tinker racers,PS,2.49,2
decoration rush,PS,2.49,2
runnyk,PS,2.49,2
stunt kite masters vr,PS,2.49,2
quiz thiz austria: gold edition,PS,2.49,2
anime uni 3,PS,2.49,2
hex tunnel touch,PS,2.49,2
cherry tower,PS,2.49,2
make love not war 2,PS,2.49,2
dreamball,PS,2.49,2
bob the elementalist,PS,2.49,2
light up the room,PS,2.49,2
quiz thiz italy,PS,2.49,2
murder is game over,PS,2.49,2
cannon army,PS,2.49,3
the creepy syndrome,PS,2.49,2
christmas tree decorating simulator,PS,2.49,2
dorakone,PS,2.49,2
emyliveshow: anime puzzle game,PS,2.49,2
quiz thiz austria,PS,2.49,2
galactic lords,PS,2.49,2
quiz thiz usa,PS,2.49,2
a bibelot: y-type,PS,2.49,2
quiz thiz spain,PS,2.49,2
christmas gift catcher,PS,2.49,2
quiz thiz italy: bronze edition,PS,2.49,2
the lost and the wicked,PS,2.49,2
the jumping burger halloween edition: turbo,PS,2.49,2
attacking zegeta,PS,2.49,2
furwind,PS,2.49,2
planet divers,PS,2.49,2
square keeper,PS,2.49,2
waifu impact,PS,2.49,2
paint ball,PS,2.49,2
amabilly,PS,2.49,2
anime: japanese goblins,PS,2.49,2
gunslugs,PS,2.49,2
anime uni 2,PS,2.49,2
zomborg,PS,2.49,2
hex tunnel,PS,2.49,2
quiz thiz germany: bronze edition,PS,2.49,2
quiz thiz italy: gold edition,PS,2.49,2
smoots summer games,PS,2.49,2
geometric feel the beats,PS,2.49,2
quiz thiz austria: bronze edition,PS,2.49,2
quiz thiz croatia,PS,2.49,2
quiz thiz italy: silver edition,PS,2.49,2
tilting tiles,PS,2.49,2
steel defier,PS,2.49,2
sokobalien,PS,2.49,2
pirate treasure: island of mazes,PS,2.49,2
jetpack joyride,PS,2.49,4
quiz thiz united kingdom,PS,2.49,2
always sometimes monsters,PS,2.49,2
spooky chase,PS,2.49,2
superola champion edition,PS,2.49,2
piecefall,PS,2.49,2
quiz thiz croatia: bronze edition,PS,2.49,2
retro pixel racers,PS,2.49,2
kawaii deathu desu,PS,2.49,4
match village,PS,2.49,2
neonpowerup!,PS,2.49,2
quiz thiz spain: gold edition,PS,2.49,2
quiz thiz usa: gold edition,PS,2.49,2
the projet poulet,PS,2.49,2
pirates on target,PS,2.49,2
chronobreach ultra,PS,2.49,2
instant sport all stars,PS,2.49,2
choice clash: what would you rather?,PS,2.49,2
conga master,PS,2.49,2
platform twister,PS,2.49,2
creepy tale: some other place,PS,2.49,48
kargast,PS,2.49,2
quiz thiz united kingdom: silver edition,PS,2.49,2
smoots world cup tennis,PS,2.49,2
savage halloween,PS,2.49,2
loot lite,PS,2.49,3
quiz thiz united kingdom: gold edition,PS,2.49,2
repentless 2,PS,2.49,2
quiz thiz usa: bronze edition,PS,2.49,2
a knight's quest,PS,2.49,2
quiz thiz germany: silver edition,PS,2.49,2
fridge escape,PS,2.49,2
quiz thiz france,PS,2.49,2
the marauder chronicles: curse over valdria,PS,2.49,2
micro pico racers,PS,2.49,2
regions of ruin,PS,2.49,2
neonwall,PS,2.49,2
quiz thiz spain: silver edition,PS,2.49,2
anime dream,PS,2.49,2
the jumping falafel: turbo,PS,2.49,2
cat souls,PS,2.49,2
jankbrain,PS,2.49,2
"run, sandwich, run!",PS,2.49,3
teletext chaser,PS,2.51,47
aeon drive,PS,2.52,47
b math,PS,2.52,48
away: journey to the unexpected,PS,2.54,2
population quiz,PS,2.54,4
pickle fun,PS,2.54,4
blind men,PS,2.62,47
the line,PS,2.62,48
stroke the snake,PS,2.63,47
frogo,PS,2.64,48
baby shark: sing & swim party,PS,2.65,47
firegirl: hack 'n splash rescue dx,PS,2.69,2
#funtime,PS,2.69,47
ball cannon,PS,2.69,47
elasto mania ii,PS,2.73,47
kitty krawler,PS,2.74,4
kauil's treasure,PS,2.74,2
finis,PS,2.74,2
anime dance-off - around the world,PS,2.74,2
dreaming canvas,PS,2.74,4
tarzan vr,PS,2.75,49
8doors: arum's afterlife adventure,PS,2.76,47
"rainbows, toilets & unicorns",PS,2.79,2
land of mushrooms,PS,2.79,3
we should talk.,PS,2.79,2
"a painter's tale: curon, 1950",PS,2.79,3
ncaa basketball 10,PS,2.82,45
nba elite 11,PS,2.82,45
tractor journey nitro,PS,2.87,47
zaggy car,PS,2.9,47
yumeutsutsu re:after,PS,2.92,47
tetrack,PS,2.93,47
alpha invasion,PS,2.93,47
dark sauce,PS,2.95,47
octopo,PS,2.99,2
the jumping burger - halloween edition: turbo,PS,2.99,2
it could happen to you,PS,2.99,2
samurai kento,PS,2.99,3
cubicban,PS,2.99,2
high cars 2,PS,2.99,2
pigship and the giant wolf,PS,2.99,2
sigi - a fart for melusina,PS,2.99,4
glowface,PS,2.99,2
hot tentacles shooter,PS,2.99,2
round invaders red,PS,2.99,2
15in1 solitaire,PS,2.99,2
magic walk,PS,2.99,2
totoge,PS,2.99,2
vasilis,PS,2.99,4
coffee crisis,PS,2.99,2
gungrave vr u.n,PS,2.99,2
neverend,PS,2.99,2
the street 10,PS,2.99,2
truck journey nitro,PS,2.99,2
beyond border,PS,2.99,3
football cup 2022,PS,2.99,2
glaive: brick breaker,PS,2.99,2
thunder,PS,2.99,2
the jumping chocolate: turbo,PS,2.99,2
the jumping muffin: turbo,PS,2.99,2
the jumping lasagne: turbo,PS,2.99,2
bomb the town,PS,2.99,3
the jumping bagel: turbo,PS,2.99,45
bucket knight,PS,2.99,4
bomb up,PS,2.99,2
super toy cars,PS,2.99,2
tetropunk,PS,2.99,2
memory lane 2,PS,2.99,4
windbound,PS,2.99,2
flatout pixel racing,PS,2.99,45
tile cross,PS,2.99,2
death squared,PS,2.99,2
tensei,PS,2.99,2
finger on the roof: go! rooftop runner!,PS,2.99,2
the jumping food memory,PS,2.99,2
legends of talia: arcadia,PS,2.99,2
maze of portals,PS,2.99,2
the last door complete edition,PS,2.99,2
hunting simulator,PS,2.99,2
space hulk: tactics,PS,2.99,2
cazzarion: adventureland,PS,2.99,2
kumi-daiko beatoff,PS,2.99,2
alteric,PS,2.99,4
99 moves,PS,2.99,2
werewolf pinball,PS,2.99,2
ezquiz,PS,2.99,2
d pistols,PS,2.99,2
dice assassin,PS,2.99,3
galaxy kingdoms,PS,2.99,3
linger in shadows,PS,2.99,2
red game without great name,PS,2.99,2
to the moon: sigmund minisode 2 (holiday special),PS,2.99,2
video poker,PS,2.99,2
north,PS,2.99,2
hidden cats in new york,PS,2.99,2
lacuna,PS,2.99,2
bentley's hackpack,PS,2.99,2
murder is game over: streaming death,PS,2.99,3
light dark,PS,2.99,2
the jumping burger: turbo,PS,2.99,2
time loader,PS,2.99,2
.detuned,PS,2.99,2
the jumping sandwich: turbo,PS,2.99,2
explosive jake,PS,2.99,4
minute of islands,PS,2.99,2
the hd adventures of rotating octopus character,PS,2.99,2
cats and seek : osaka,PS,2.99,3
minigolf tour,PS,2.99,2
the jumping chicken wings: turbo,PS,2.99,2
mummy pinball,PS,2.99,2
pirates pinball,PS,2.99,2
remothered tormented fathers,PS,2.99,2
chess royal,PS,2.99,2
coconut dodge revitalised,PS,2.99,2
nightshade ninja warrior,PS,2.99,2
two lane,PS,2.99,2
twin p,PS,2.99,2
ball tour,PS,2.99,2
breeder homegrown: director's cut,PS,2.99,4
geometric sniper,PS,2.99,2
dokuro,PS,2.99,2
steel racer,PS,2.99,2
cate p,PS,2.99,2
traffic jams,PS,2.99,2
cubic parking,PS,2.99,2
maliya,PS,2.99,2
the jumping churros: turbo,PS,2.99,2
ghoulie's garden,PS,2.99,2
mimi the cat: new friends,PS,2.99,3
elves jigsaw puzzle collection,PS,2.99,2
the jumping ice cream: turbo,PS,2.99,2
bunny mahjo,PS,2.99,2
how 2 escape,PS,2.99,2
space surveyor,PS,2.99,3
swordbreaker the game,PS,2.99,4
table top racing,PS,2.99,2
the jumping coffee: turbo,PS,2.99,2
halloween pinball,PS,2.99,2
super blackout,PS,2.99,2
beholder 2,PS,2.99,2
tiny whaley 2,PS,2.99,2
cubic lines,PS,2.99,2
froooog,PS,2.99,2
deep ones,PS,2.99,4
heroes of loot,PS,2.99,2
the jumping wrap: turbo,PS,2.99,2
"forests, fields and fortresses",PS,2.99,3
runnero,PS,2.99,2
the jumping alphabet soup,PS,2.99,2
tina's toy factory,PS,2.99,2
access denied: escape,PS,2.99,2
yasai ninja,PS,2.99,2
a maze against time,PS,2.99,2
the jumping sushi: turbo,PS,2.99,3
nightghast,PS,2.99,2
farmer survivors,PS,2.99,2
zombie rollerz: pinball heroes,PS,2.99,2
amy,PS,2.99,2
wire lips,PS,2.99,2
xcom 2,PS,2.99,2
9-ball pocket,PS,2.99,2
revolve a,PS,2.99,2
whiskey & zombies,PS,2.99,2
embattled,PS,2.99,2
mad age & this guy,PS,2.99,45
case files: the death of paulette williams,PS,2.99,2
fast riders,PS,2.99,2
o! my genesis vr,PS,2.99,2
snake pass,PS,2.99,2
escape from the pharaoh's tomb,PS,2.99,3
sea of solitude,PS,2.99,2
lost in random,PS,2.99,2
up shot,PS,2.99,3
umfend,PS,2.99,2
36 fragments of midnight,PS,2.99,2
applesnatch!,PS,2.99,2
molewack,PS,2.99,2
tennis world tour,PS,2.99,2
orbital bullet,PS,2.99,3
plants vs. zombies: battle for neighborville,PS,2.99,2
garden patrol,PS,2.99,2
robin hood shogun samurai,PS,2.99,3
the jumping fries: turbo,PS,2.99,2
bunny mazes,PS,2.99,2
back again,PS,2.99,2
blasting agent: ultimate edition,PS,2.99,2
puzzle dimension,PS,2.99,2
the jumping quesadilla: turbo,PS,2.99,2
beaver run,PS,2.99,2
tappump,PS,2.99,2
the jumping choco santa: turbo,PS,2.99,2
active neurons - puzzle game,PS,2.99,4
inner kung fu game,PS,2.99,2
supersonic acrobatic rocket-powered battle-cars,PS,2.99,3
the jumping soda: turbo,PS,2.99,45
ancient mahjong,PS,2.99,2
geometric sniper - blood in paris,PS,2.99,2
swordship,PS,2.99,2
baroll,PS,2.99,2
breaking enigma,PS,2.99,3
inferno pool,PS,2.99,2
jigsaw puzzle utopia,PS,2.99,2
animals drop,PS,2.99,2
mirror floor,PS,2.99,2
my little riding champion,PS,2.99,2
jex,PS,2.99,3
hidden cats in london,PS,2.99,2
the jumping brownie: turbo,PS,2.99,2
the jumping onigiri: turbo,PS,2.99,2
the jumping salad: turbo,PS,2.99,2
two faced,PS,2.99,2
99 seconds,PS,2.99,2
basketball pinball,PS,2.99,2
shape of the world,PS,2.99,2
crypt of the necrodancer,PS,2.99,2
dragon pinball,PS,2.99,2
massi,PS,2.99,2
the awakening of mummies,PS,2.99,2
void source,PS,2.99,2
awesome pea 2,PS,2.99,4
dungeon rushers,PS,2.99,2
the jumping burrito: turbo,PS,2.99,3
the uncertain: last quiet day,PS,2.99,2
cazzarion: space shooter,PS,2.99,2
murder is game over: deal killer,PS,2.99,2
the jumping pumpkin: turbo,PS,2.99,2
the seed: unit 7,PS,2.99,2
the jumping hot dog: turbo,PS,2.99,2
where the bees make honey,PS,2.99,2
hidden cats in paris,PS,2.99,2
encodya,PS,2.99,2
peasant knight,PS,2.99,2
cazzarion: demon hunting,PS,2.99,2
mirror's edge catalyst,PS,2.99,2
minefields,PS,2.99,2
byte the bullet,PS,2.99,3
round invaders,PS,2.99,2
to the moon: sigmund minisode 1 (holiday special),PS,2.99,2
kawaii slime arena,PS,2.99,2
the jumping pizza: turbo,PS,2.99,2
oh...sir! the insult simulator,PS,2.99,2
rabbit in the clouds,PS,2.99,3
corn guard,PS,2.99,45
s lanes,PS,2.99,2
hue,PS,2.99,2
combat the space,PS,2.99,2
detail hunter,PS,2.99,2
skytime,PS,2.99,2
valley,PS,2.99,2
alienzix,PS,2.99,2
pump press,PS,2.99,2
sudocats,PS,2.99,2
b cannon,PS,2.99,2
d missile,PS,2.99,2
machiknights bloodbagos,PS,2.99,2
code shifter,PS,2.99,2
crypt of the serpent king remastered 4k edition,PS,2.99,2
just cause 3,PS,2.99,2
need for speed payback,PS,2.99,2
d laser,PS,2.99,2
maze: pedestal of trials,PS,2.99,2
ud cave,PS,2.99,2
skyworld,PS,2.99,2
hypertension,PS,2.99,2
saints row iv: re-elected,PS,2.99,2
butter & friends: babysitter sim,PS,2.99,2
the jumping pasta: turbo,PS,2.99,2
from four sides,PS,2.99,2
balls bombs,PS,2.99,2
shaman's mask of the rune magic,PS,2.99,2
burnout paradise remastered,PS,2.99,2
sharpshoot,PS,2.99,2
skull pirates: adventures,PS,2.99,3
norman's great illusion,PS,2.99,4
honey farm simulator,PS,2.99,2
space raiders,PS,2.99,2
r wheel,PS,2.99,2
romancing saga 2: revenge of the seven,PS,3.03,47
online open world rpg,PS,3.03,47
little witch nobeta,PS,3.06,47
sakura succubus,PS,3.08,47
crown of the empire: around the world,PS,3.08,47
project starship x,PS,3.08,47
crusader kings iii,PS,3.08,47
kunitsu-gami: path of the goddess,PS,3.08,47
slap the rocks,PS,3.14,47
"xmas, super puzzles dream",PS,3.14,2
donut run,PS,3.16,47
easter candy break head to head,PS,3.16,47
asterix & obelix: heroes,PS,3.18,47
submerged: hidden depths,PS,3.18,47
warpips,PS,3.19,2
mahjong adventure,PS,3.19,2
cuccchi,PS,3.19,2
our guest tonight,PS,3.2,47
smoots golf,PS,3.24,2
volley pals,PS,3.24,3
velocity noodle,PS,3.24,2
vampire: the masquerade - shadows of new york,PS,3.24,2
road stomp,PS,3.26,47
trine enchanted edition,PS,3.29,2
paper dash ghost hunt,PS,3.31,47
arcade archives xevious,PS,3.33,47
glitch blaster's waifu,PS,3.34,2
who needs a hero?,PS,3.34,3
ferrari racing legends,PS,3.39,45
metal gear solid 3,PS,3.39,45
flat heroes,PS,3.39,2
crypto by powgi,PS,3.44,47
rock paper scissors (challenge mode edition) - breakthrough gaming arcade,PS,3.45,47
lots of things 2 - travel and search,PS,3.48,45
the jumping donut,PS,3.49,2
into a dream,PS,3.49,2
golf up,PS,3.49,2
zodiac quest,PS,3.49,2
major league baseball 2k13,PS,3.49,45
cave ranger,PS,3.49,2
the eerie surroundings,PS,3.49,2
redo!,PS,3.49,2
pipe connect,PS,3.49,2
duck run,PS,3.49,3
andromeda survivors,PS,3.49,3
don't destroy the rocket,PS,3.49,2
jigsaw finale,PS,3.49,4
the tower of beatrice,PS,3.49,4
gravity crash ultra,PS,3.49,2
honeyland,PS,3.49,2
floating cloud god saves the pilgrims in hd!,PS,3.49,2
battalion commander,PS,3.49,4
wife quest,PS,3.49,47
sokocrab,PS,3.49,2
glowface in love,PS,3.49,2
a winter's daydream,PS,3.49,4
ninja 1987,PS,3.49,2
panic house,PS,3.49,2
vision soft reset,PS,3.49,2
pool puzzles,PS,3.49,2
furious bikers,PS,3.49,2
double dragon advance,PS,3.49,2
super arcade soccer 2021,PS,3.49,2
gamer quest,PS,3.49,2
check and slash,PS,3.49,3
coffee fun,PS,3.49,4
guardian of lore,PS,3.49,2
super double dragon,PS,3.49,2
the keeper of 4 elements,PS,3.49,4
jetpack kiwi,PS,3.59,3
synduality echo of ada,PS,3.61,47
tevi,PS,3.63,47
animal battle arena,PS,3.64,48
shooter of the arcana,PS,3.64,48
red johnson's chronicles: one against all,PS,3.67,47
cast n,PS,3.67,47
night at the gates of hell,PS,3.72,47
shadwen,PS,3.73,2
d.u.m.b. ducks,PS,3.74,3
full throttle remastered,PS,3.74,2
mato anomalies,PS,3.74,2
the forbidden arts,PS,3.74,2
mail mole,PS,3.74,2
mop: operation cleanup,PS,3.74,4
chroma squad,PS,3.74,2
astronite,PS,3.74,3
caveman warriors,PS,3.74,2
day of the tentacle remastered,PS,3.74,2
puzzle frenzy,PS,3.74,4
stranded sails: explorers of the cursed islands,PS,3.74,2
quiz thiz spain: bronze edition,PS,3.76,47
oddworld: munch's oddysee hd,PS,3.77,47
decaylore,PS,3.79,5
boxing gym story,PS,3.8,47
pretty girls panic! plus,PS,3.84,47
sheepo,PS,3.84,2
shapeneon chaos,PS,3.86,47
cubic light,PS,3.86,47
robobit8,PS,3.86,48
rooftop rascal: the spooky cat,PS,3.87,48
nephenthesys,PS,3.88,47
aces of the luftwaffe squadron,PS,3.89,2
virtua fighter 5 final showdown,PS,3.9,47
dicey dungeons,PS,3.9,47
faraday protocol,PS,3.93,47
path to purge,PS,3.95,45
find the thing,PS,3.99,2
alpaca wonders why,PS,3.99,2
chess knights: viking lands,PS,3.99,2
shadow samurai revenge,PS,3.99,2
alba: a wildlife adventure,PS,3.99,2
would you like to run an idol cafe 2,PS,3.99,2
zombies ruined my day,PS,3.99,2
dogs and paws,PS,3.99,2
embr,PS,3.99,2
table top racing: world tour,PS,3.99,2
puzzletronics: digital infinite,PS,3.99,2
flying hamster hd,PS,3.99,2
santa's xmas adventure,PS,3.99,2
make the burger,PS,3.99,2
sunflowers,PS,3.99,2
card guesser: red or black,PS,3.99,2
mythology waifus mahjong,PS,3.99,2
skibidi toilets wars,PS,3.99,3
ultra foodmess,PS,3.99,2
hotshot racing,PS,3.99,2
neon mine,PS,3.99,3
speedway racing,PS,3.99,2
zombie survivors,PS,3.99,2
brave match,PS,3.99,4
skyscrappers,PS,3.99,2
mr. massagy,PS,3.99,2
röki,PS,3.99,2
quake ii,PS,3.99,2
american fugitive,PS,3.99,2
hidden paws,PS,3.99,2
hokko life,PS,3.99,2
saomi,PS,3.99,2
froggy crossing,PS,3.99,2
broken pipe,PS,3.99,2
stardrone extreme,PS,3.99,2
dolmen,PS,3.99,2
hidden cats in rome,PS,3.99,2
arcade game series: pac-man,PS,3.99,2
need a packet?,PS,3.99,4
castlevania anniversary collection,PS,3.99,2
neon drive,PS,3.99,2
vrog,PS,3.99,2
dungeon party,PS,3.99,2
i'll kill her,PS,3.99,2
sonic the hedgehog,PS,3.99,3
tower of dragonasia,PS,3.99,2
smoke and sacrifice,PS,3.99,2
doom + doom ii,PS,3.99,2
tsugunohi -supernatural supermarket-,PS,3.99,2
sokocat combo,PS,3.99,2
frutakia 2,PS,3.99,2
guess the object,PS,3.99,2
puzzmix,PS,3.99,2
connect pictures of dog,PS,3.99,2
superpanda,PS,3.99,2
would you like to run an idol cafe? 3,PS,3.99,2
galactic wars ex,PS,3.99,2
greak: memories of azur,PS,3.99,2
virtugo,PS,3.99,2
who wants to be a millionaire? special editions,PS,3.99,2
galactic invasion,PS,3.99,2
neon blast,PS,3.99,2
hop up,PS,3.99,3
wardogs : red's return,PS,3.99,2
she wants me dead,PS,3.99,2
3d arcade fishing,PS,3.99,2
vaccine,PS,3.99,2
vampire survivors,PS,3.99,3
chameneon,PS,3.99,3
shapeshooter,PS,3.99,2
leaving lyndow,PS,3.99,2
living with horses: my horse farm,PS,3.99,3
bubble shooter fx,PS,3.99,2
chess knights shinobi,PS,3.99,2
princess.loot.pixel.again x2,PS,3.99,3
tiles,PS,3.99,2
sky races,PS,3.99,2
red johnson's chronicles,PS,3.99,2
burn the rope,PS,3.99,2
stereo aereo,PS,3.99,2
tri6: infinite,PS,3.99,2
flyhunter origins,PS,3.99,2
sonic the hedgehog 2,PS,3.99,3
toybox puzzle,PS,3.99,2
swamp defense 2,PS,3.99,2
classic pool,PS,3.99,2
tic-tac-letters by powgi,PS,3.99,2
mortal kombat x,PS,3.99,2
radon blast,PS,3.99,2
cards of the dead,PS,3.99,2
pocket academy zero,PS,3.99,3
geometric sniper z,PS,3.99,2
stardrone,PS,3.99,2
a castle full of cats,PS,3.99,2
lunar nightmare,PS,3.99,3
hidden cats in santa's realm,PS,3.99,2
dungeon color,PS,3.99,2
replikator,PS,3.99,2
bubble monsters,PS,3.99,2
hero rescue,PS,3.99,3
comet crash,PS,3.99,3
offroad masters: motocross races,PS,3.99,2
arcade game series: ms. pac-man,PS,3.99,2
borzoi adventure,PS,3.99,2
my riding stables - life with horses,PS,3.99,2
mia's christmas,PS,3.99,2
hidden shapes: animals + lovely cats,PS,3.99,2
mxgp 2021 - the official motocross videogame,PS,3.99,2
midnight is lost,PS,3.99,3
archers dream,PS,3.99,2
grand slam tennis,PS,3.99,2
leisure suit larry - wet dreams don't dry,PS,3.99,2
railway islands - puzzle,PS,3.99,3
gun bro,PS,3.99,2
hidden cats in berlin,PS,3.99,3
jigsaw solace,PS,3.99,2
platform 8,PS,3.99,2
killer dolls united,PS,3.99,2
mighty math,PS,3.99,2
leisure suit larry - wet dreams dry twice,PS,3.99,2
hidden paws mystery,PS,3.99,2
mr. hibbl: the lost levels,PS,3.99,2
offroad moto bike,PS,3.99,2
cat slide tiles,PS,3.99,2
we were here expeditions: the friendship,PS,3.99,2
kid tripp,PS,3.99,2
underland the climb,PS,3.99,2
10-second ghost,PS,3.99,3
knot,PS,3.99,2
skibidi toilet: battle royale,PS,3.99,2
hidden cats in spooky town,PS,3.99,2
the perplexing orb: bounce challenge,PS,3.99,3
hidden shapes: black skull + oldwest,PS,3.99,2
sonic adventure,PS,3.99,2
stickman: far east battle,PS,3.99,3
chess brain: dark troops,PS,3.99,2
toem,PS,3.99,2
bamboo retro run,PS,3.99,3
antiquia lost,PS,4.0,47
curse of the sea rats,PS,4.0,47
santa's chimney quest,PS,4.01,2
cartoon network punch time explosion xl,PS,4.02,47
fight night round 4,PS,4.02,45
dungeon escape,PS,4.03,47
unepic,PS,4.03,47
batman: the enemy within,PS,4.07,45
need for speed: undercover,PS,4.07,45
ultra hat dimension,PS,4.07,45
bowling (story three) (jane version) - project: summer ice,PS,4.08,47
knightin'+,PS,4.08,47
long yard run,PS,4.08,93
platform game maker,PS,4.09,5
lego batman 2: dc super heroes,PS,4.1,47
roguebook,PS,4.12,4
oxide room 104,PS,4.12,4
marble it up! ultra,PS,4.14,47
carx drift racing online,PS,4.14,47
enter digiton: heart of corruption,PS,4.16,47
raining coins,PS,4.19,2
aero the acro-bat: rascal rival revenge,PS,4.19,2
zero the kamikaze squirrel,PS,4.19,3
dead or school,PS,4.19,2
agatha knife,PS,4.19,2
monopoly family fun pack,PS,4.19,47
edge of reality,PS,4.2,45
goat simulator,PS,4.21,47
gods of almagest,PS,4.24,4
laws of machine,PS,4.24,4
karmazoo,PS,4.25,47
quiz thiz germany,PS,4.29,92
flappy eros,PS,4.32,47
fights in tight spaces,PS,4.33,47
uncharted: drake's fortune,PS,4.33,47
krut the mythic wings,PS,4.33,48
hack and shoot heroes,PS,4.34,4
colorful boi,PS,4.34,47
sinuca attack,PS,4.38,45
flooded,PS,4.39,47
trine 2: complete story,PS,4.39,2
the jumping nuggets: turbo,PS,4.4,48
puddle,PS,4.4,49
child of light,PS,4.4,47
po'ed: definitive edition,PS,4.42,47
spearain,PS,4.43,48
demon slayer -kimetsu no yaiba- sweep the board!,PS,4.46,47
pocket harvest,PS,4.47,47
shady part of me,PS,4.49,2
witch college bundle,PS,4.49,2
the adventures of panzer: legacy collection,PS,4.49,2
rugby 20,PS,4.49,2
max: the curse of the brotherhood,PS,4.49,2
wind peaks,PS,4.49,2
